unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1620345600000,2021-05-07 00:00:00,BTC/USDT,56393.68,58650,55241.63,57314.75,74542.747829,4239374487.47477,2361692
1620432000000,2021-05-08 00:00:00,BTC/USDT,57315.49,59500,56900,58862.05,69709.906028,4079553831.98806,2311378
1620518400000,2021-05-09 00:00:00,BTC/USDT,58866.53,59300,56235.66,58240.84,69806.11991,4043552701.5066,2170139
1620604800000,2021-05-10 00:00:00,BTC/USDT,58240.83,59500,53400,55816.14,89586.34925,5131782639.96614,2575419
1620691200000,2021-05-11 00:00:00,BTC/USDT,55816.14,56862.43,54370,56670.02,64329.54055,3583030654.76302,1911480
1620777600000,2021-05-12 00:00:00,BTC/USDT,56670.02,58000.01,48600,49631.32,99842.789836,5476115093.11047,2676826
1620864000000,2021-05-13 00:00:00,BTC/USDT,49537.15,51367.19,46000,49670.97,147332.002121,7303694688.6014,3570506
1620950400000,2021-05-14 00:00:00,BTC/USDT,49671.92,51483,48799.75,49841.45,80082.204306,4015904915.40791,2095860
1621036800000,2021-05-15 00:00:00,BTC/USDT,49844.16,50700,46555,46762.99,89437.449359,4350775846.51736,2286791
1621123200000,2021-05-16 00:00:00,BTC/USDT,46762.99,49795.89,43825.39,46431.5,114269.812775,5367497608.1159,2661295
1621209600000,2021-05-17 00:00:00,BTC/USDT,46426.83,46686,42001,43538.04,166657.172736,7346755531.93386,3216821
1621296000000,2021-05-18 00:00:00,BTC/USDT,43538.02,45799.29,42250.02,42849.78,116979.860784,5146670282.5479,2561165
1621382400000,2021-05-19 00:00:00,BTC/USDT,42849.78,43584.9,30000,36690.09,354347.243161,13477694934.8718,6331062
1621468800000,2021-05-20 00:00:00,BTC/USDT,36671.23,42451.67,34850,40526.64,203017.596923,8019897067.17622,4269898
1621555200000,2021-05-21 00:00:00,BTC/USDT,40525.39,42200,33488,37252.01,202100.888258,7713346610.27413,3993336
1621641600000,2021-05-22 00:00:00,BTC/USDT,37263.35,38829,35200.62,37449.73,126542.243689,4730567647.6744,2716691
1621728000000,2021-05-23 00:00:00,BTC/USDT,37458.51,38270.64,31111.01,34655.25,217136.046593,7431242463.20384,4082004
1621814400000,2021-05-24 00:00:00,BTC/USDT,34681.44,39920,34031,38796.29,161630.893971,5996773032.15135,3510578
1621900800000,2021-05-25 00:00:00,BTC/USDT,38810.99,39791.77,36419.62,38324.72,111996.228404,4253519579.37873,2508310
1621987200000,2021-05-26 00:00:00,BTC/USDT,38324.72,40841,37800.44,39241.91,104780.773396,4113717505.26356,2432319
1622073600000,2021-05-27 00:00:00,BTC/USDT,39241.92,40411.14,37134.27,38529.98,86547.158794,3361413526.05354,2102182
1622160000000,2021-05-28 00:00:00,BTC/USDT,38529.99,38877.83,34684,35663.49,135377.62972,4926260941.93361,2659178
1622246400000,2021-05-29 00:00:00,BTC/USDT,35661.79,37338.58,33632.76,34605.15,112663.092689,3949843335.32259,2169643
1622332800000,2021-05-30 00:00:00,BTC/USDT,34605.15,36488,33379,35641.27,73535.386967,2601994948.14824,1559892
1622419200000,2021-05-31 00:00:00,BTC/USDT,35641.26,37499,34153.84,37253.81,94160.735289,3406047734.83113,1896359
1622505600000,2021-06-01 00:00:00,BTC/USDT,37253.82,37894.81,35666,36693.09,81234.66377,2973928300.37559,1760417
1622592000000,2021-06-02 00:00:00,BTC/USDT,36694.85,38225,35920,37568.68,67587.372495,2523462575.68844,1530915
1622678400000,2021-06-03 00:00:00,BTC/USDT,37568.68,39476,37170,39246.79,75889.106011,2930945325.70921,1949658
1622764800000,2021-06-04 00:00:00,BTC/USDT,39246.78,39289.07,35555.15,36829,91317.799245,3379399754.93052,1926311
1622851200000,2021-06-05 00:00:00,BTC/USDT,36829.15,37925,34800,35513.2,70459.62149,2560547116.83641,1463754
1622937600000,2021-06-06 00:00:00,BTC/USDT,35516.07,36480,35222,35796.31,47650.206637,1711857075.04717,993430
1623024000000,2021-06-07 00:00:00,BTC/USDT,35796.31,36900,33300,33552.79,77574.952573,2755673601.71391,1532260
1623110400000,2021-06-08 00:00:00,BTC/USDT,33556.96,34068.01,31000,33380.81,123251.189037,4030784324.60968,2074885
1623196800000,2021-06-09 00:00:00,BTC/USDT,33380.8,37534.79,32396.82,37388.05,136607.597517,4794741674.43882,2601479
1623283200000,2021-06-10 00:00:00,BTC/USDT,37388.05,38491,35782,36675.72,109527.284943,4062957162.3643,2231430
1623369600000,2021-06-11 00:00:00,BTC/USDT,36677.83,37680.4,35936.77,37331.98,78466.0053,2903043643.31007,1727645
1623456000000,2021-06-12 00:00:00,BTC/USDT,37331.98,37463.63,34600.36,35546.11,87717.54999,3132387326.53751,1719650
1623542400000,2021-06-13 00:00:00,BTC/USDT,35546.12,39380,34757,39020.57,86921.025555,3208991521.63768,1894103
1623628800000,2021-06-14 00:00:00,BTC/USDT,39020.56,41064.05,38730,40516.29,108522.391949,4320307646.76539,2185089
1623715200000,2021-06-15 00:00:00,BTC/USDT,40516.28,41330,39506.4,40144.04,80679.622838,3247746713.62741,1931890
1623801600000,2021-06-16 00:00:00,BTC/USDT,40143.8,40527.14,38116.01,38349.01,87771.976937,3450556041.60058,2134897
1623888000000,2021-06-17 00:00:00,BTC/USDT,38349,39559.88,37365,38092.97,79541.307119,3065622530.03989,1620210
1623974400000,2021-06-18 00:00:00,BTC/USDT,38092.97,38202.84,35129.29,35819.84,95228.042935,3507868126.3062,1809253
1624060800000,2021-06-19 00:00:00,BTC/USDT,35820.48,36457,34803.52,35483.72,68712.449461,2453817534.77717,1212278
1624147200000,2021-06-20 00:00:00,BTC/USDT,35483.72,36137.72,33336,35600.16,89878.17085,3124634336.84076,1691871
1624233600000,2021-06-21 00:00:00,BTC/USDT,35600.17,35750,31251.23,31608.93,168778.873159,5545926077.78807,2688993
1624320000000,2021-06-22 00:00:00,BTC/USDT,31614.12,33298.78,28805,32509.56,204208.179762,6406159197.07679,3113977
1624406400000,2021-06-23 00:00:00,BTC/USDT,32509.56,34881,31683,33678.07,126966.100563,4282250433.91945,2026228
1624492800000,2021-06-24 00:00:00,BTC/USDT,33675.07,35298,32286.57,34663.09,86625.80426,2925373222.10598,1531230
1624579200000,2021-06-25 00:00:00,BTC/USDT,34663.08,35500,31275,31584.45,116061.130356,3846120542.6573,2094932
1624665600000,2021-06-26 00:00:00,BTC/USDT,31576.09,32730,30151,32283.65,107820.375287,3376415451.79312,1814051
1624752000000,2021-06-27 00:00:00,BTC/USDT,32283.65,34749,31973.45,34700.34,96613.244211,3199980157.75033,1799875
1624838400000,2021-06-28 00:00:00,BTC/USDT,34702.49,35297.71,33862.72,34494.89,82222.267819,2837122779.5244,1868627
1624924800000,2021-06-29 00:00:00,BTC/USDT,34494.89,36600,34225.43,35911.73,90788.79622,3233947791.86339,1673802
1625011200000,2021-06-30 00:00:00,BTC/USDT,35911.72,36100,34017.55,35045,77152.197634,2688939291.09567,1301036
1625097600000,2021-07-01 00:00:00,BTC/USDT,35045,35057.57,32711,33504.69,71708.266112,2410809595.39046,1240681
1625184000000,2021-07-02 00:00:00,BTC/USDT,33502.33,33977.04,32699,33786.55,56172.181378,1870193042.39354,1176457
1625270400000,2021-07-03 00:00:00,BTC/USDT,33786.54,34945.61,33316.73,34669.13,43044.578641,1478423023.50348,1078278
1625356800000,2021-07-04 00:00:00,BTC/USDT,34669.12,35967.85,34357.15,35286.51,43703.475789,1544458212.39263,1164970
1625443200000,2021-07-05 00:00:00,BTC/USDT,35288.13,35293.78,33125.55,33690.14,64123.874245,2183406257.49383,1109367
1625529600000,2021-07-06 00:00:00,BTC/USDT,33690.15,35118.88,33532,34220.01,58210.596349,1991691100.94827,1184687
1625616000000,2021-07-07 00:00:00,BTC/USDT,34220.02,35059.09,33777.77,33862.12,53807.521675,1857658028.4808,1041416
1625702400000,2021-07-08 00:00:00,BTC/USDT,33862.11,33929.64,32077,32875.71,70136.48032,2304973020.29871,1257892
1625788800000,2021-07-09 00:00:00,BTC/USDT,32875.71,34100,32261.07,33815.81,47153.939899,1562958239.39138,1236351
1625875200000,2021-07-10 00:00:00,BTC/USDT,33815.81,34262,33004.78,33502.87,34761.175468,1171790111083,865508
1625961600000,2021-07-11 00:00:00,BTC/USDT,33502.87,34666,33306.47,34258.99,31572.647448,1070033013.19204,952891
1626048000000,2021-07-12 00:00:00,BTC/USDT,34259,34678.43,32658.34,33086.63,48181.403762,1620646741.33496,1176847
1626134400000,2021-07-13 00:00:00,BTC/USDT,33086.94,33340,32202.25,32729.77,41126.361008,1348583017.01034,956053
1626220800000,2021-07-14 00:00:00,BTC/USDT,32729.12,33114.03,31550,32820.02,46777.823484,1515692074.98755,1123129
1626307200000,2021-07-15 00:00:00,BTC/USDT,32820.03,33185.25,31133,31880,51639.576353,1652077965.43656,1099367
1626393600000,2021-07-16 00:00:00,BTC/USDT,31874.49,32249.18,31020,31383.87,48499.864154,1538342711.57966,1067591
1626480000000,2021-07-17 00:00:00,BTC/USDT,31383.86,31955.92,31164.31,31520.07,34012.242132,1072815966.33631,883442
1626566400000,2021-07-18 00:00:00,BTC/USDT,31520.07,32435,31108.97,31778.56,35923.716186,1140964365.6466,760979
1626652800000,2021-07-19 00:00:00,BTC/USDT,31778.57,31899,30407.44,30839.65,47340.468499,1470563281.9365,846029
1626739200000,2021-07-20 00:00:00,BTC/USDT,30839.65,31063.07,29278,29790.35,61034.049017,1821230700.02039,1062139
1626825600000,2021-07-21 00:00:00,BTC/USDT,29790.34,32858,29482.61,32144.51,82796.265128,2603140706.08222,1415058
1626912000000,2021-07-22 00:00:00,BTC/USDT,32144.51,32591.35,31708,32287.83,46148.092433,1482763544.95054,1000742
1626998400000,2021-07-23 00:00:00,BTC/USDT,32287.58,33650,31924.32,33634.09,50112.863626,1631947003.07305,1394786
1627084800000,2021-07-24 00:00:00,BTC/USDT,33634.1,34500,33401.14,34258.14,47977.550138,1625046258.43655,1196914
1627171200000,2021-07-25 00:00:00,BTC/USDT,34261.51,35398,33851.12,35381.02,47852.928313,1646935552.80554,1245775
1627257600000,2021-07-26 00:00:00,BTC/USDT,35381.02,40550,35205.78,37237.6,152452.512724,5832475057.06568,3330102
1627344000000,2021-07-27 00:00:00,BTC/USDT,37241.33,39542.61,36383,39457.87,88397.267015,3335658261.99555,1938478
1627430400000,2021-07-28 00:00:00,BTC/USDT,39456.61,40900,38772,40019.56,101344.528441,4040889461.66153,2631048
1627516800000,2021-07-29 00:00:00,BTC/USDT,40019.57,40640,39200,40016.48,53998.439283,2154190697.34532,1428738
1627603200000,2021-07-30 00:00:00,BTC/USDT,40018.49,42316.71,38313.23,42206.37,73602.784805,2939833541.38154,1797012
1627689600000,2021-07-31 00:00:00,BTC/USDT,42206.36,42448,41000.15,41461.83,44849.791012,1868285510.88468,1565380
1627776000000,2021-08-01 00:00:00,BTC/USDT,41461.84,42599,39422.01,39845.44,53953.186326,2227567271.48787,1603964
1627862400000,2021-08-02 00:00:00,BTC/USDT,39850.27,40480.01,38690,39147.82,50837.351954,2010928003.59441,1162878
1627948800000,2021-08-03 00:00:00,BTC/USDT,39146.86,39780,37642.03,38207.05,57117.435853,2195360658.56733,1379871
1628035200000,2021-08-04 00:00:00,BTC/USDT,38207.04,39969.66,37508.56,39723.18,52329.35243,2028792778.1848,1220555
1628121600000,2021-08-05 00:00:00,BTC/USDT,39723.17,41350,37332.7,40862.46,84343.755621,3314527738.33973,1913281
1628208000000,2021-08-06 00:00:00,BTC/USDT,40862.46,43392.43,39853.86,42836.87,75753.941347,3148022459.91616,2223356
1628294400000,2021-08-07 00:00:00,BTC/USDT,42836.87,44700,42446.41,44572.54,73396.740808,3197407326.03679,2258213
1628380800000,2021-08-08 00:00:00,BTC/USDT,44572.54,45310,43261,43794.37,69329.092698,3074924734.87934,1857112
1628467200000,2021-08-09 00:00:00,BTC/USDT,43794.36,46454.15,42779,46253.4,74587.884845,3362870286.25812,2130595
1628553600000,2021-08-10 00:00:00,BTC/USDT,46248.87,46700,44589.46,45584.99,53814.643421,2452485823.93365,1951330
1628640000000,2021-08-11 00:00:00,BTC/USDT,45585,46743.47,45341.14,45511,52734.901977,2432788769.8327,1862925
1628726400000,2021-08-12 00:00:00,BTC/USDT,45510.67,46218.12,43770,44399,55266.108781,2478758524.86418,1623329
1628812800000,2021-08-13 00:00:00,BTC/USDT,44400.06,47886,44217.39,47800,48239.370431,2239435701.11779,1804716
1628899200000,2021-08-14 00:00:00,BTC/USDT,47799.99,48144,45971.03,47068.51,46114.359022,2166461458.66825,1849556
1628985600000,2021-08-15 00:00:00,BTC/USDT,47068.5,47372.27,45500,46973.82,42110.711334,1950753713.21212,1580122
1629072000000,2021-08-16 00:00:00,BTC/USDT,46973.82,48053.83,45660,45901.29,52480.574014,2462127629.60902,1655378
1629158400000,2021-08-17 00:00:00,BTC/USDT,45901.3,47160,44376,44695.95,57039.341629,2616339597.91574,1781303
1629244800000,2021-08-18 00:00:00,BTC/USDT,44695.95,46000,44203.28,44705.29,54099.415985,2439673265.94712,1656723
1629331200000,2021-08-19 00:00:00,BTC/USDT,44699.37,47033,43927.7,46760.62,53411.75392,2416320067.13377,1774382
1629417600000,2021-08-20 00:00:00,BTC/USDT,46760.62,49382.99,46622.99,49322.47,56850.352228,2721131744.27782,1950404
1629504000000,2021-08-21 00:00:00,BTC/USDT,49322.47,49757.04,48222,48821.87,46745.136584,2290966131.37616,2069725
1629590400000,2021-08-22 00:00:00,BTC/USDT,48821.88,49500,48050,49239.22,37007.887795,1807169840.16917,1610192
1629676800000,2021-08-23 00:00:00,BTC/USDT,49239.22,50500,49029,49488.85,52462.541954,2616721363.68517,2143309
1629763200000,2021-08-24 00:00:00,BTC/USDT,49488.85,49860,47600,47674.01,51014.594748,2486079315.56442,1692896
1629849600000,2021-08-25 00:00:00,BTC/USDT,47674.01,49264.3,47126.28,48973.32,44655.830342,2149442271.52642,1559186
1629936000000,2021-08-26 00:00:00,BTC/USDT,48973.32,49352.84,46250,46843.87,49371.277774,2333900030.22963,1532753
1630022400000,2021-08-27 00:00:00,BTC/USDT,46843.86,49149.93,46348,49069.9,42068.104965,2007071230.21999,1320503
1630108800000,2021-08-28 00:00:00,BTC/USDT,49069.9,49299,48346.88,48895.35,26681.063786,1303966035.77055,793012
1630195200000,2021-08-29 00:00:00,BTC/USDT,48895.35,49632.27,47762.54,48767.83,32652.283473,1588661416.36038,1193046
1630281600000,2021-08-30 00:00:00,BTC/USDT,48767.84,48888.61,46853,46982.91,40288.35083,1932344430.92393,1204012
1630368000000,2021-08-31 00:00:00,BTC/USDT,46982.91,48246.11,46700,47100.89,48645.52737,2303799571.38227,1300400
1630454400000,2021-09-01 00:00:00,BTC/USDT,47100.89,49156,46512,48810.52,49904.65528,2386074445.41585,1280384
1630540800000,2021-09-02 00:00:00,BTC/USDT,48810.51,50450.13,48584.06,49246.64,54410.770538,2704192314.67469,1549849
1630627200000,2021-09-03 00:00:00,BTC/USDT,49246.63,51000,48316.84,49999.14,59025.644157,2949574478.07174,1645163
1630713600000,2021-09-04 00:00:00,BTC/USDT,49998,50535.69,49370,49915.64,34664.65959,1733527136.44426,1225830
1630800000000,2021-09-05 00:00:00,BTC/USDT,49917.54,51900,49450,51756.88,40544.835873,2049212025.84466,1417660
1630886400000,2021-09-06 00:00:00,BTC/USDT,51756.88,52780,50969.33,52663.9,49249.667081,2549290983.05688,1678015
1630972800000,2021-09-07 00:00:00,BTC/USDT,52666.2,52920,42843.05,46863.73,123048.802719,6004105772.87044,3321711
1631059200000,2021-09-08 00:00:00,BTC/USDT,46868.57,47340.99,44412.02,46048.31,65069.3152,3000605793.93896,1796101
1631145600000,2021-09-09 00:00:00,BTC/USDT,46048.31,47399.97,45513.08,46395.14,50651.66002,2351862983.51824,1567586
1631232000000,2021-09-10 00:00:00,BTC/USDT,46395.14,47033,44132.29,44850.91,49048.26618,2243698626.03952,1569941
1631318400000,2021-09-11 00:00:00,BTC/USDT,44842.2,45987.93,44722.22,45173.69,30440.4081,1380370764.01272,1060890
1631404800000,2021-09-12 00:00:00,BTC/USDT,45173.68,46460,44742.06,46025.24,32094.28052,1464780920.21998,1179808
1631491200000,2021-09-13 00:00:00,BTC/USDT,46025.23,46880,43370,44940.73,65429.15056,2930668118.26163,1703512
1631577600000,2021-09-14 00:00:00,BTC/USDT,44940.72,47250,44594.44,47111.52,44855.85099,2072259519.06192,1210258
1631664000000,2021-09-15 00:00:00,BTC/USDT,47103.28,48500,46682.32,48121.41,43204.71174,2056996398.84396,1176050
1631750400000,2021-09-16 00:00:00,BTC/USDT,48121.4,48557,47021.1,47737.82,40725.08895,1948447232.91072,1176129
1631836800000,2021-09-17 00:00:00,BTC/USDT,47737.81,48150,46699.56,47299.98,34461.92776,1637122049.41284,1033968
1631923200000,2021-09-18 00:00:00,BTC/USDT,47299.98,48843.2,47035.56,48292.74,30906.47038,1491461627.95142,976346
1632009600000,2021-09-19 00:00:00,BTC/USDT,48292.75,48372.83,46829.18,47241.75,29847.24349,1421642879.49321,909785
1632096000000,2021-09-20 00:00:00,BTC/USDT,47241.75,47347.25,42500,43015.62,78003.524443,3457139274.30007,1842231
1632182400000,2021-09-21 00:00:00,BTC/USDT,43016.64,43639,39600,40734.38,84534.080485,3551997786.69036,1820721
1632268800000,2021-09-22 00:00:00,BTC/USDT,40734.09,44000.55,40565.39,43543.61,58349.05542,2482639471.9076,1304011
1632355200000,2021-09-23 00:00:00,BTC/USDT,43546.37,44978,43069.09,44865.26,48699.57655,2147211305.48209,1196106
1632441600000,2021-09-24 00:00:00,BTC/USDT,44865.26,45200,40675,42810.57,84113.426292,3596718231.05055,1819744
1632528000000,2021-09-25 00:00:00,BTC/USDT,42810.58,42966.84,41646.28,42670.64,33594.57189,1428238748.20953,949787
1632614400000,2021-09-26 00:00:00,BTC/USDT,42670.63,43950,40750,43160.9,49879.99765,2124657079.27978,1374145
1632700800000,2021-09-27 00:00:00,BTC/USDT,43160.9,44350,42098,42147.35,39776.84383,1728912299.80342,1001487
1632787200000,2021-09-28 00:00:00,BTC/USDT,42147.35,42787.38,40888,41026.54,43372.2624,1816305387.83886,1045389
1632873600000,2021-09-29 00:00:00,BTC/USDT,41025.01,42590,40753.88,41524.28,33511.53487,1399625476.05638,884909
1632960000000,2021-09-30 00:00:00,BTC/USDT,41524.29,44141.37,41410.17,43824.1,46381.22781,2005486003.56468,1197815
1633046400000,2021-10-01 00:00:00,BTC/USDT,43820.01,48495,43283.03,48141.61,66244.87492,3076094886.59247,1771237
1633132800000,2021-10-02 00:00:00,BTC/USDT,48141.6,48336.59,47430.18,47634.9,30508.98131,1459064880.53244,996116
1633219200000,2021-10-03 00:00:00,BTC/USDT,47634.89,49228.08,47088,48200.01,30825.05601,1482764462.19058,1114294
1633305600000,2021-10-04 00:00:00,BTC/USDT,48200.01,49536.12,46891,49224.94,46796.49372,2258464361.12636,1437692
1633392000000,2021-10-05 00:00:00,BTC/USDT,49224.93,51886.3,49022.4,51471.99,52125.66793,2618101829.01772,1641651
1633478400000,2021-10-06 00:00:00,BTC/USDT,51471.99,55750,50382.41,55315,79877.545181,4236927265.38152,2443126
1633564800000,2021-10-07 00:00:00,BTC/USDT,55315,55332.31,53357,53785.22,54917.37766,2983143121.08864,1703147
1633651200000,2021-10-08 00:00:00,BTC/USDT,53785.22,56100,53617.61,53951.43,46160.25785,2522087625.09408,1548832
1633737600000,2021-10-09 00:00:00,BTC/USDT,53955.67,55489,53661.67,54949.72,55177.08013,3024862790.69559,1609483
1633824000000,2021-10-10 00:00:00,BTC/USDT,54949.72,56561.31,54080,54659,89237.836128,4923958325.38988,2427176
1633910400000,2021-10-11 00:00:00,BTC/USDT,54659.01,57839.04,54415.06,57471.35,52933.165751,2994673617.72365,1690409
1633996800000,2021-10-12 00:00:00,BTC/USDT,57471.35,57680,53879,55996.93,53471.2855,3017210682.88595,1554412
1634083200000,2021-10-13 00:00:00,BTC/USDT,55996.91,57777,54167.19,57367,55808.44492,3123307687.4773,1610489
1634169600000,2021-10-14 00:00:00,BTC/USDT,57370.83,58532.54,56818.05,57347.94,43053.336781,2481915791.59123,1372048
1634256000000,2021-10-15 00:00:00,BTC/USDT,57347.94,62933,56850,61672.42,82512.908022,4959389368.72673,2649137
1634342400000,2021-10-16 00:00:00,BTC/USDT,61672.42,62378.42,60150,60875.57,35467.88096,2173374058.80891,1360379
1634428800000,2021-10-17 00:00:00,BTC/USDT,60875.57,61718.39,58963,61528.33,39099.24124,2371696294.79731,1331655
1634515200000,2021-10-18 00:00:00,BTC/USDT,61528.32,62695.78,59844.45,62009.84,51798.44844,3195091233.42055,1629184
1634601600000,2021-10-19 00:00:00,BTC/USDT,62005.6,64486,61322.22,64280.59,53628.107744,3370863940.26944,1755708
1634688000000,2021-10-20 00:00:00,BTC/USDT,64280.59,67000,63481.4,66001.41,51428.934856,3362878816.40459,1823286
1634774400000,2021-10-21 00:00:00,BTC/USDT,66001.4,66639.74,62000,62193.15,68538.64537,4407757970.87976,2181665
1634860800000,2021-10-22 00:00:00,BTC/USDT,62193.15,63732.39,60000,60688.22,52119.35886,3229377744.31143,1555280
1634947200000,2021-10-23 00:00:00,BTC/USDT,60688.23,61747.64,59562.15,61286.75,27626.93678,1686121722.21878,982103
1635033600000,2021-10-24 00:00:00,BTC/USDT,61286.75,61500,59510.63,60852.22,31226.57676,1889694558.95049,1052085
1635120000000,2021-10-25 00:00:00,BTC/USDT,60852.22,63710.63,60650,63078.78,36853.83806,2309339650.10938,1270453
1635206400000,2021-10-26 00:00:00,BTC/USDT,63078.78,63293.48,59817.55,60328.81,40217.50083,2492606133.31895,1334460
1635292800000,2021-10-27 00:00:00,BTC/USDT,60328.81,61496,58000,58413.44,62124.49016,3688306192.97242,1913083
1635379200000,2021-10-28 00:00:00,BTC/USDT,58413.44,62499,57820,60575.89,61056.35301,3677629851.05961,1878275
1635465600000,2021-10-29 00:00:00,BTC/USDT,60575.9,62980,60174.81,62253.71,43973.90414,2706090987.30963,1417344
1635552000000,2021-10-30 00:00:00,BTC/USDT,62253.7,62359.25,60673,61859.19,31478.12566,1937860260.43806,1197748
1635638400000,2021-10-31 00:00:00,BTC/USDT,61859.19,62405.3,59945.36,61299.8,39267.63794,2396556477.34349,1563417
1635724800000,2021-11-01 00:00:00,BTC/USDT,61299.81,62437.74,59405,60911.11,44687.66672,2737282804.73813,1472636
1635811200000,2021-11-02 00:00:00,BTC/USDT,60911.12,64270,60624.68,63219.99,46368.2841,2909221038.40065,1858362
1635897600000,2021-11-03 00:00:00,BTC/USDT,63220.57,63500,60382.76,62896.48,43336.09049,2713389500.46636,1601925
1635984000000,2021-11-04 00:00:00,BTC/USDT,62896.49,63086.31,60677.01,61395.01,35930.93314,2218138026.70454,1346081
1636070400000,2021-11-05 00:00:00,BTC/USDT,61395.01,62595.72,60721,60937.12,31604.48749,1943346371.47039,1243074
1636156800000,2021-11-06 00:00:00,BTC/USDT,60940.18,61560.49,60050,61470.61,25590.57408,1556774943.55373,965309
1636243200000,2021-11-07 00:00:00,BTC/USDT,61470.62,63286.35,61322.78,63273.59,25515.6883,1585744720.19977,1068629
1636329600000,2021-11-08 00:00:00,BTC/USDT,63273.58,67789,63273.58,67525.83,54442.094554,3575716171.0443,2349581
1636416000000,2021-11-09 00:00:00,BTC/USDT,67525.82,68524.25,66222.4,66947.66,44661.378068,3014326962.08727,1847655
1636502400000,2021-11-10 00:00:00,BTC/USDT,66947.67,69000,62822.9,64882.43,65171.504046,4335575752.80522,2347934
1636588800000,2021-11-11 00:00:00,BTC/USDT,64882.42,65600.07,64100,64774.26,37237.98058,2415537333.57771,1327827
1636675200000,2021-11-12 00:00:00,BTC/USDT,64774.25,65450.7,62278,64122.23,44490.10816,2844286547.50404,1479149
1636761600000,2021-11-13 00:00:00,BTC/USDT,64122.22,65000,63360.22,64380,22504.97383,1442441613.59839,904149
1636848000000,2021-11-14 00:00:00,BTC/USDT,64380.01,65550.51,63576.27,65519.1,25705.07347,1658473781.29377,951393
1636934400000,2021-11-15 00:00:00,BTC/USDT,65519.11,66401.82,63400,63606.74,37829.37124,2460915922.87613,1305209
1637020800000,2021-11-16 00:00:00,BTC/USDT,63606.73,63617.31,58574.07,60058.87,77455.15609,4705744041.29965,2353681
1637107200000,2021-11-17 00:00:00,BTC/USDT,60058.87,60840.23,58373,60344.87,46289.38491,2767802055.20042,1471305
1637193600000,2021-11-18 00:00:00,BTC/USDT,60344.86,60976,56474.26,56891.62,62146.99931,3644824179.14485,1960419
1637280000000,2021-11-19 00:00:00,BTC/USDT,56891.62,58320,55600,58052.24,50715.88726,2896189975.91077,1560459
1637366400000,2021-11-20 00:00:00,BTC/USDT,58057.1,59845,57353,59707.51,33811.5901,1982718831.15708,1200190
1637452800000,2021-11-21 00:00:00,BTC/USDT,59707.52,60029.76,58486.65,58622.02,31902.22785,1886578154.51671,1249219
1637539200000,2021-11-22 00:00:00,BTC/USDT,58617.7,59444,55610,56247.18,51724.32047,2968622334.13766,1624768
1637625600000,2021-11-23 00:00:00,BTC/USDT,56243.83,58009.99,55317,57541.27,49917.85017,2837210673.48852,1570845
1637712000000,2021-11-24 00:00:00,BTC/USDT,57541.26,57735,55837,57138.29,39612.04964,2246374244.33057,1432991
1637798400000,2021-11-25 00:00:00,BTC/USDT,57138.29,59398.9,57000,58960.36,42153.51522,2455658857.70059,1604266
1637884800000,2021-11-26 00:00:00,BTC/USDT,58960.37,59150,53500,53726.53,65927.87066,3649353860.42957,2138184
1637971200000,2021-11-27 00:00:00,BTC/USDT,53723.72,55280,53610,54721.03,29716.99957,1623173123.49173,1110145
1638057600000,2021-11-28 00:00:00,BTC/USDT,54716.47,57445.05,53256.64,57274.88,36163.7137,1982198373.53284,1253408
1638144000000,2021-11-29 00:00:00,BTC/USDT,57274.89,58865.97,56666.67,57776.25,40125.28009,2313371348.11354,1349625
1638230400000,2021-11-30 00:00:00,BTC/USDT,57776.25,59176.99,55875.55,56950.56,49161.05194,2823644073.0219,1587472
1638316800000,2021-12-01 00:00:00,BTC/USDT,56950.56,59053.55,56458.01,57184.07,44956.63656,2584928714.07574,1442301
1638403200000,2021-12-02 00:00:00,BTC/USDT,57184.07,57375.47,55777.77,56480.34,37574.05976,2127110102.10731,1307890
1638489600000,2021-12-03 00:00:00,BTC/USDT,56484.26,57600,51680,53601.05,58927.69027,3246198505.94685,1865063
1638576000000,2021-12-04 00:00:00,BTC/USDT,53601.05,53859.1,42000.3,49152.47,114203.373748,5495712061.97853,3362771
1638662400000,2021-12-05 00:00:00,BTC/USDT,49152.46,49699.05,47727.21,49396.33,45580.82012,2231486105.84391,1371839
1638748800000,2021-12-06 00:00:00,BTC/USDT,49396.32,50891.11,47100,50441.92,58571.21575,2851528919.17954,1741956
1638835200000,2021-12-07 00:00:00,BTC/USDT,50441.91,51936.33,50039.74,50588.95,38253.46877,1950573500.20867,1212350
1638921600000,2021-12-08 00:00:00,BTC/USDT,50588.95,51200,48600,50471.19,38425.92466,1925458787.11475,1118225
1639008000000,2021-12-09 00:00:00,BTC/USDT,50471.19,50797.76,47320,47545.59,37692.68665,1841474998.89511,1130599
1639094400000,2021-12-10 00:00:00,BTC/USDT,47535.9,50125,46852,47140.54,44233.57391,2135023722.85315,1215231
1639180800000,2021-12-11 00:00:00,BTC/USDT,47140.54,49485.71,46751,49389.99,28889.19358,1397524635.5814,957390
1639267200000,2021-12-12 00:00:00,BTC/USDT,49389.99,50777,48638,50053.9,26017.93421,1292315883.62455,863605
1639353600000,2021-12-13 00:00:00,BTC/USDT,50053.9,50189.97,45672.75,46702.75,50869.52093,2423888500.7903,1399599
1639440000000,2021-12-14 00:00:00,BTC/USDT,46702.76,48700.41,46290,48343.28,39955.98445,1887427362.4741,1194992
